ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas,Christmas_lower,Christmas_upper,International Workers Day,International Workers Day_lower,International Workers Day_upper,NewYear,NewYear_lower,NewYear_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-03-23,227.5443807521708,-492.59349001508133,1067.9710566284284,227.5443807521708,227.5443807521708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.43144824612729,80.43144824612729,80.43144824612729,0.0,0.0,0.0,-9.34214004306682,-9.34214004306682,-9.34214004306682,89.77358828919411,89.77358828919411,89.77358828919411,0.0,0.0,0.0,307.9758289982981
2017-03-24,227.51337309395893,-478.1400789335208,1110.2694483737798,227.51337309395893,227.51337309395893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.36369543171752,86.36369543171752,86.36369543171752,0.0,0.0,0.0,2.7314967440604767,2.7314967440604767,2.7314967440604767,83.63219868765704,83.63219868765704,83.63219868765704,0.0,0.0,0.0,313.87706852567646
2017-03-25,227.48236543574708,-495.65025302835886,1015.4314257124322,227.48236543574708,227.48236543574708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.038021731064795,63.038021731064795,63.038021731064795,0.0,0.0,0.0,-13.812211975577956,-13.812211975577956,-13.812211975577956,76.85023370664275,76.85023370664275,76.85023370664275,0.0,0.0,0.0,290.5203871668119
2017-03-26,227.45135777753524,-467.32838525087516,1090.7369379764932,227.45135777753524,227.45135777753524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.00554812787506,62.00554812787506,62.00554812787506,0.0,0.0,0.0,-7.556088554817841,-7.556088554817841,-7.556088554817841,69.5616366826929,69.5616366826929,69.5616366826929,0.0,0.0,0.0,289.4569059054103
2017-03-27,227.42035011932333,-479.0364152967213,1115.5639466997122,227.42035011932333,227.42035011932333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.727938218428136,59.727938218428136,59.727938218428136,0.0,0.0,0.0,-2.174365283716031,-2.174365283716031,-2.174365283716031,61.90230350214417,61.90230350214417,61.90230350214417,0.0,0.0,0.0,287.14828833775147
2017-03-28,227.3893424611115,-442.2913270267699,1178.0864893204555,227.3893424611115,227.3893424611115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6771314663903,80.6771314663903,80.6771314663903,0.0,0.0,0.0,26.67003726219019,26.67003726219019,26.67003726219019,54.00709420420012,54.00709420420012,54.00709420420012,0.0,0.0,0.0,308.0664739275018
2017-03-29,227.35833480289966,-513.701712079447,1050.8964189203264,227.35833480289966,227.35833480289966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49025759679503,49.49025759679503,49.49025759679503,0.0,0.0,0.0,3.483271850967376,3.483271850967376,3.483271850967376,46.00698574582765,46.00698574582765,46.00698574582765,0.0,0.0,0.0,276.84859239969467
2017-03-30,227.32732714468779,-545.5612523105394,1026.0205081545453,227.32732714468779,227.32732714468779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.684291455287767,28.684291455287767,28.684291455287767,0.0,0.0,0.0,-9.34214004307922,-9.34214004307922,-9.34214004307922,38.02643149836698,38.02643149836698,38.02643149836698,0.0,0.0,0.0,256.0116185999756
2017-03-31,227.29631948647594,-547.7318191797798,1023.1303321196522,227.29631948647594,227.29631948647594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.912482894621014,32.912482894621014,32.912482894621014,0.0,0.0,0.0,2.7314967440742404,2.7314967440742404,2.7314967440742404,30.180986150546776,30.180986150546776,30.180986150546776,0.0,0.0,0.0,260.208802381097
2017-04-01,227.26531182826406,-549.9346537811886,1051.3000204882126,227.26531182826406,227.26531182826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76303442989013,8.76303442989013,8.76303442989013,0.0,0.0,0.0,-13.812211975592234,-13.812211975592234,-13.812211975592234,22.575246405482364,22.575246405482364,22.575246405482364,0.0,0.0,0.0,236.0283462581542
2017-04-02,227.2343041700522,-565.2519812213457,1025.6561170290872,227.2343041700522,227.2343041700522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.745059868100787,7.745059868100787,7.745059868100787,0.0,0.0,0.0,-7.5560885548262835,-7.5560885548262835,-7.5560885548262835,15.30114842292707,15.30114842292707,15.30114842292707,0.0,0.0,0.0,234.979364038153
2017-04-03,227.20329651184034,-532.9899710705691,1071.4432405370144,227.20329651184034,227.20329651184034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262287356946614,6.262287356946614,6.262287356946614,0.0,0.0,0.0,-2.174365283690521,-2.174365283690521,-2.174365283690521,8.436652640637135,8.436652640637135,8.436652640637135,0.0,0.0,0.0,233.46558386878695
2017-04-04,227.1722888536285,-527.6882593819803,1029.4867525807238,227.1722888536285,227.1722888536285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.71487296731014,28.71487296731014,28.71487296731014,0.0,0.0,0.0,26.670037262180088,26.670037262180088,26.670037262180088,2.04483570513005,2.04483570513005,2.04483570513005,0.0,0.0,0.0,255.88716182093862
2017-04-06,227.11027353720476,-529.662966923525,970.7094250439749,227.11027353720476,227.11027353720476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.487555554578492,-18.487555554578492,-18.487555554578492,0.0,0.0,0.0,-9.34214004309162,-9.34214004309162,-9.34214004309162,-9.145415511486872,-9.145415511486872,-9.145415511486872,0.0,0.0,0.0,208.62271798262628
2017-04-07,227.07926587899289,-572.3566123543169,1021.2947776165402,227.07926587899289,227.07926587899289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.162998918260818,-11.162998918260818,-11.162998918260818,0.0,0.0,0.0,2.73149674407803,2.73149674407803,2.73149674407803,-13.89449566233885,-13.89449566233885,-13.89449566233885,0.0,0.0,0.0,215.91626696073206
2017-04-08,227.04825822078104,-582.2696006133639,915.0743162297282,227.04825822078104,227.04825822078104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.883384632747244,-31.883384632747244,-31.883384632747244,0.0,0.0,0.0,-13.812211975582205,-13.812211975582205,-13.812211975582205,-18.07117265716504,-18.07117265716504,-18.07117265716504,0.0,0.0,0.0,195.1648735880338
2017-04-09,227.01725056256916,-592.5284772498911,1034.3058465051013,227.01725056256916,227.01725056256916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.242266243859,-29.242266243859,-29.242266243859,0.0,0.0,0.0,-7.556088554821986,-7.556088554821986,-7.556088554821986,-21.686177689037017,-21.686177689037017,-21.686177689037017,0.0,0.0,0.0,197.77498431871015
2017-04-10,226.9862429043573,-516.4893597923455,966.8192924605839,226.9862429043573,226.9862429043573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.93666818425326,-26.93666818425326,-26.93666818425326,0.0,0.0,0.0,-2.174365283721652,-2.174365283721652,-2.174365283721652,-24.762302900531612,-24.762302900531612,-24.762302900531612,0.0,0.0,0.0,200.04957472010406
2017-04-11,226.95523524614543,-571.2503987660237,1036.1405130231599,226.95523524614543,226.95523524614543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6627710625822526,-0.6627710625822526,-0.6627710625822526,0.0,0.0,0.0,26.670037262169984,26.670037262169984,26.670037262169984,-27.33280832475224,-27.33280832475224,-27.33280832475224,0.0,0.0,0.0,226.29246418356317
2017-04-12,226.9242275879336,-593.220086505888,1011.0876010410932,226.9242275879336,226.9242275879336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.95635764459095,-25.95635764459095,-25.95635764459095,0.0,0.0,0.0,3.48327185100448,3.48327185100448,3.48327185100448,-29.43962949559543,-29.43962949559543,-29.43962949559543,0.0,0.0,0.0,200.96786994334263
2017-04-13,226.8932199297217,-678.4702379028474,911.4980950765248,226.8932199297217,226.8932199297217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.473583357519985,-40.473583357519985,-40.473583357519985,0.0,0.0,0.0,-9.342140043049646,-9.342140043049646,-9.342140043049646,-31.13144331447034,-31.13144331447034,-31.13144331447034,0.0,0.0,0.0,186.41963657220174
2017-04-14,226.86221227150983,-611.8839938347782,923.7830260164064,226.86221227150983,226.86221227150983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.730155183757486,-29.730155183757486,-29.730155183757486,0.0,0.0,0.0,2.7314967440472437,2.7314967440472437,2.7314967440472437,-32.46165192780473,-32.46165192780473,-32.46165192780473,0.0,0.0,0.0,197.13205708775234
2017-04-15,226.831204613298,-605.5721478847545,1024.2362539654343,226.831204613298,226.831204613298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.29855680521971,-47.29855680521971,-47.29855680521971,0.0,0.0,0.0,-13.812211975598242,-13.812211975598242,-13.812211975598242,-33.486344829621466,-33.486344829621466,-33.486344829621466,0.0,0.0,0.0,179.5326478080783
2017-04-16,226.8001969550861,-641.0916780130491,912.2616670423724,226.8001969550861,226.8001969550861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.81838673010701,-41.81838673010701,-41.81838673010701,0.0,0.0,0.0,-7.556088554820102,-7.556088554820102,-7.556088554820102,-34.2622981752869,-34.2622981752869,-34.2622981752869,0.0,0.0,0.0,184.98181022497909
2017-04-17,226.7691892968743,-602.2223573347629,974.0476040952943,226.7691892968743,226.7691892968743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.019432728957526,-37.019432728957526,-37.019432728957526,0.0,0.0,0.0,-2.1743652837527825,-2.1743652837527825,-2.1743652837527825,-34.84506744520475,-34.84506744520475,-34.84506744520475,0.0,0.0,0.0,189.74975656791676
2017-04-20,226.6761663222387,-617.2639437556047,978.7822022672156,226.6761663222387,226.6761663222387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.2780268168511,-45.2780268168511,-45.2780268168511,0.0,0.0,0.0,-9.342140043116093,-9.342140043116093,-9.342140043116093,-35.93588677373501,-35.93588677373501,-35.93588677373501,0.0,0.0,0.0,181.3981395053876
2017-04-21,226.64515866402684,-590.4524210578883,956.802930020146,226.64515866402684,226.64515866402684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.48816881636152,-33.48816881636152,-33.48816881636152,0.0,0.0,0.0,2.7314967440164573,2.7314967440164573,2.7314967440164573,-36.21966556037797,-36.21966556037797,-36.21966556037797,0.0,0.0,0.0,193.15698984766533
2017-04-22,226.614151005815,-587.3670231501756,1000.9909262150775,226.614151005815,226.614151005815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.327721724868546,-50.327721724868546,-50.327721724868546,0.0,0.0,0.0,-13.812211975614279,-13.812211975614279,-13.812211975614279,-36.51550974925426,-36.51550974925426,-36.51550974925426,0.0,0.0,0.0,176.28642928094644
2017-04-23,226.5831433476031,-622.1677201429626,994.9405557138142,226.5831433476031,226.5831433476031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.39862729382151,-44.39862729382151,-44.39862729382151,0.0,0.0,0.0,-7.556088554823711,-7.556088554823711,-7.556088554823711,-36.8425387389978,-36.8425387389978,-36.8425387389978,0.0,0.0,0.0,182.1845160537816
2017-04-24,226.55213568939126,-607.8672053318743,951.4720632430664,226.55213568939126,226.55213568939126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.385780472154956,-39.385780472154956,-39.385780472154956,0.0,0.0,0.0,-2.1743652837272713,-2.1743652837272713,-2.1743652837272713,-37.21141518842769,-37.21141518842769,-37.21141518842769,0.0,0.0,0.0,187.16635521723632
2017-04-25,226.5211280311794,-584.3690926026576,1021.8870862147551,226.5211280311794,226.5211280311794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.954413197392746,-10.954413197392746,-10.954413197392746,0.0,0.0,0.0,26.6700372621931,26.6700372621931,26.6700372621931,-37.624450459585844,-37.624450459585844,-37.624450459585844,0.0,0.0,0.0,215.56671483378665
2017-04-26,226.49012037296754,-561.6073082076944,970.9991849957594,226.49012037296754,226.49012037296754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.592723414066725,-34.592723414066725,-34.592723414066725,0.0,0.0,0.0,3.4832718509412692,3.4832718509412692,3.4832718509412692,-38.07599526500799,-38.07599526500799,-38.07599526500799,0.0,0.0,0.0,191.8973969589008
2017-04-27,226.45910522743188,-638.9417600970021,1017.8072976036309,226.45910522743188,226.45910522743188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.895234108452804,-47.895234108452804,-47.895234108452804,0.0,0.0,0.0,-9.342140043074282,-9.342140043074282,-9.342140043074282,-38.55309406537852,-38.55309406537852,-38.55309406537852,0.0,0.0,0.0,178.56387111897908
2017-04-28,226.42809008189624,-604.8143248290672,963.7299076708449,226.42809008189624,226.42809008189624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.304877641938745,-36.304877641938745,-36.304877641938745,0.0,0.0,0.0,2.731496744020246,2.731496744020246,2.731496744020246,-39.03637438595899,-39.03637438595899,-39.03637438595899,0.0,0.0,0.0,190.1232124399575
2017-04-29,226.39707493636064,-680.4066493271564,964.8056187042197,226.39707493636064,226.39707493636064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.313347826334336,-53.313347826334336,-53.313347826334336,0.0,0.0,0.0,-13.812211975602493,-13.812211975602493,-13.812211975602493,-39.50113585073184,-39.50113585073184,-39.50113585073184,0.0,0.0,0.0,173.0837271100263
2017-04-30,226.36605979082498,-550.7151540735205,1042.8636985041521,226.36605979082498,226.36605979082498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.47468709370726,-47.47468709370726,-47.47468709370726,0.0,0.0,0.0,-7.556088554821827,-7.556088554821827,-7.556088554821827,-39.91859853888543,-39.91859853888543,-39.91859853888543,0.0,0.0,0.0,178.89137269711773
2017-05-01,226.33504464528934,-410.14477825597163,1137.205833854666,226.33504464528934,226.33504464528934,0.0,0.0,0.0,204.22286000399998,204.22286000399998,204.22286000399998,0.0,0.0,0.0,161.7912283423401,161.7912283423401,161.7912283423401,204.22286000399998,204.22286000399998,204.22286000399998,-2.174365283701759,-2.174365283701759,-2.174365283701759,-40.25726637795811,-40.25726637795811,-40.25726637795811,0.0,0.0,0.0,388.1262729876295
2017-05-02,226.3040294997537,-724.9761234709307,895.2987641352642,226.3040294997537,226.3040294997537,0.0,0.0,0.0,-108.40753086720001,-108.40753086720001,-108.40753086720001,0.0,0.0,0.0,-122.2218523978678,-122.2218523978678,-122.2218523978678,-108.40753086720001,-108.40753086720001,-108.40753086720001,26.670037262224533,26.670037262224533,26.670037262224533,-40.48435879289232,-40.48435879289232,-40.48435879289232,0.0,0.0,0.0,104.0821771018859
2017-05-03,226.27301435421808,-576.2741376611247,976.1605897490753,226.27301435421808,226.27301435421808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.083990926224565,-37.083990926224565,-37.083990926224565,0.0,0.0,0.0,3.4832718509362324,3.4832718509362324,3.4832718509362324,-40.56726277716079,-40.56726277716079,-40.56726277716079,0.0,0.0,0.0,189.1890234279935
2017-05-04,226.24199920868242,-625.1822553895628,1022.6402298784544,226.24199920868242,226.24199920868242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.81709799091799,-49.81709799091799,-49.81709799091799,0.0,0.0,0.0,-9.34214004314073,-9.34214004314073,-9.34214004314073,-40.47495794777727,-40.47495794777727,-40.47495794777727,0.0,0.0,0.0,176.42490121776441
2017-05-05,226.21098406314678,-650.4404162128179,933.0443645421244,226.21098406314678,226.21098406314678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.44787220857524,-37.44787220857524,-37.44787220857524,0.0,0.0,0.0,2.7314967440340086,2.7314967440340086,2.7314967440340086,-40.17936895260925,-40.17936895260925,-40.17936895260925,0.0,0.0,0.0,188.76311185457155
2017-05-06,226.17996891761112,-590.7139421167907,984.7844551544383,226.17996891761112,226.17996891761112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.46881471455262,-53.46881471455262,-53.46881471455262,0.0,0.0,0.0,-13.812211975592465,-13.812211975592465,-13.812211975592465,-39.65660273896016,-39.65660273896016,-39.65660273896016,0.0,0.0,0.0,172.7111542030585
2017-05-07,226.14895377207552,-577.5594182831748,1030.2904103728447,226.14895377207552,226.14895377207552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.44412110696508,-46.44412110696508,-46.44412110696508,0.0,0.0,0.0,-7.556088554825437,-7.556088554825437,-7.556088554825437,-38.888032552139634,-38.888032552139634,-38.888032552139634,0.0,0.0,0.0,179.70483266511044
2017-05-08,226.11793862653988,-628.3634376817967,1017.3317278527763,226.11793862653988,226.11793862653988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.035561244960604,-40.035561244960604,-40.035561244960604,0.0,0.0,0.0,-2.1743652836979575,-2.1743652836979575,-2.1743652836979575,-37.861195961262645,-37.861195961262645,-37.861195961262645,0.0,0.0,0.0,186.08237738157928
2017-05-09,226.08692348100422,-532.149882301626,1026.271256959719,226.08692348100422,226.08692348100422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.90044326783942,-9.90044326783942,-9.90044326783942,0.0,0.0,0.0,26.670037262216205,26.670037262216205,26.670037262216205,-36.570480530055626,-36.570480530055626,-36.570480530055626,0.0,0.0,0.0,216.1864802131648
2017-05-11,226.02489318993298,-591.1865918961444,953.2757141997407,226.02489318993298,226.02489318993298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.55383345233564,-42.55383345233564,-42.55383345233564,0.0,0.0,0.0,-9.342140043098919,-9.342140043098919,-9.342140043098919,-33.211693409236716,-33.211693409236716,-33.211693409236716,0.0,0.0,0.0,183.47105973759733
2017-05-12,225.99387804439732,-566.2736403628437,1043.8247081563964,225.99387804439732,225.99387804439732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.43801327832357,-28.43801327832357,-28.43801327832357,0.0,0.0,0.0,2.731496744047773,2.731496744047773,2.731496744047773,-31.169510022371345,-31.169510022371345,-31.169510022371345,0.0,0.0,0.0,197.55586476607374
2017-05-13,225.9628628988617,-625.753140016652,1003.6727435670273,225.9628628988617,225.9628628988617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.72711718179965,-42.72711718179965,-42.72711718179965,0.0,0.0,0.0,-13.81221197558244,-13.81221197558244,-13.81221197558244,-28.91490520621721,-28.91490520621721,-28.91490520621721,0.0,0.0,0.0,183.23574571706203
2017-05-14,225.93184775332602,-639.5365842745664,953.9038410858279,225.93184775332602,225.93184775332602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.03452527371886,-34.03452527371886,-34.03452527371886,0.0,0.0,0.0,-7.55608855483388,-7.55608855483388,-7.55608855483388,-26.478436718884982,-26.478436718884982,-26.478436718884982,0.0,0.0,0.0,191.89732247960717
2017-05-15,225.90083260779042,-612.6187573993527,1039.7186147120208,225.90083260779042,225.90083260779042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.070977752467925,-26.070977752467925,-26.070977752467925,0.0,0.0,0.0,-2.1743652837073797,-2.1743652837073797,-2.1743652837073797,-23.896612468760544,-23.896612468760544,-23.896612468760544,0.0,0.0,0.0,199.82985485532248
2017-05-16,225.8698174622548,-575.5044688575693,996.1939688422547,225.8698174622548,225.8698174622548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45906732605875,5.45906732605875,5.45906732605875,0.0,0.0,0.0,26.670037262206105,26.670037262206105,26.670037262206105,-21.210969936147357,-21.210969936147357,-21.210969936147357,0.0,0.0,0.0,231.32888478831353
2017-05-18,225.8077871711835,-549.2071734742582,981.6493825063493,225.8077871711835,225.8077871711835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.055055555191906,-25.055055555191906,-25.055055555191906,0.0,0.0,0.0,-9.34214004311132,-9.34214004311132,-9.34214004311132,-15.712915512080587,-15.712915512080587,-15.712915512080587,0.0,0.0,0.0,200.7527316159916
2017-05-19,225.77677202564783,-590.042258048629,1004.3113386335255,225.77677202564783,225.77677202564783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.266908958900226,-10.266908958900226,-10.266908958900226,0.0,0.0,0.0,2.7314967440169875,2.7314967440169875,2.7314967440169875,-12.998405702917212,-12.998405702917212,-12.998405702917212,0.0,0.0,0.0,215.5098630667476
2017-05-20,225.74575688011222,-638.8561816879034,982.7388077263679,225.74575688011222,225.74575688011222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.185457194885675,-24.185457194885675,-24.185457194885675,0.0,0.0,0.0,-13.812211975570653,-13.812211975570653,-13.812211975570653,-10.373245219315024,-10.373245219315024,-10.373245219315024,0.0,0.0,0.0,201.56029968522654
2017-05-21,225.7147417345766,-594.9362812500533,1065.5139865892704,225.7147417345766,225.7147417345766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.44205934316393,-15.44205934316393,-15.44205934316393,0.0,0.0,0.0,-7.5560885548295795,-7.5560885548295795,-7.5560885548295795,-7.88597078833435,-7.88597078833435,-7.88597078833435,0.0,0.0,0.0,210.27268239141267
2017-05-22,225.68372658904093,-583.5161197437614,1048.6548777117841,225.68372658904093,225.68372658904093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.756928976092124,-7.756928976092124,-7.756928976092124,0.0,0.0,0.0,-2.1743652837035783,-2.1743652837035783,-2.1743652837035783,-5.582563692388545,-5.582563692388545,-5.582563692388545,0.0,0.0,0.0,217.9267976129488
2017-05-23,225.6527114435053,-536.1320687843958,1086.98157168826,225.6527114435053,225.6527114435053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16482525503189,23.16482525503189,23.16482525503189,0.0,0.0,0.0,26.670037262196004,26.670037262196004,26.670037262196004,-3.5052120071641193,-3.5052120071641193,-3.5052120071641193,0.0,0.0,0.0,248.8175366985372
2017-05-25,225.59068115243403,-506.21691120192867,954.1306576227707,225.59068115243403,225.59068115243403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.513990361583243,-9.513990361583243,-9.513990361583243,0.0,0.0,0.0,-9.342140043069344,-9.342140043069344,-9.342140043069344,-0.1718503185138981,-0.1718503185138981,-0.1718503185138981,0.0,0.0,0.0,216.0766907908508
2017-05-26,225.5596660068984,-578.5563659994123,999.8312411189254,225.5596660068984,225.5596660068984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7596267864371735,3.7596267864371735,3.7596267864371735,0.0,0.0,0.0,2.7314967440653257,2.7314967440653257,2.7314967440653257,1.0281300423718485,1.0281300423718485,1.0281300423718485,0.0,0.0,0.0,229.31929279333556
2017-05-27,225.52865086136273,-614.0877280470993,1039.3641040492864,225.52865086136273,225.52865086136273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.920797200672931,-11.920797200672931,-11.920797200672931,0.0,0.0,0.0,-13.812211975586692,-13.812211975586692,-13.812211975586692,1.89141477491376,1.89141477491376,1.89141477491376,0.0,0.0,0.0,213.6078536606898
2017-05-28,225.49763571582713,-563.9800504848092,1006.4196049053982,225.49763571582713,225.49763571582713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.147708557439712,-5.147708557439712,-5.147708557439712,0.0,0.0,0.0,-7.556088554825278,-7.556088554825278,-7.556088554825278,2.4083799973855666,2.4083799973855666,2.4083799973855666,0.0,0.0,0.0,220.34992715838743
2017-05-29,225.46662057029147,-652.755785115083,1022.463139256733,225.46662057029147,225.46662057029147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4029299554543307,0.4029299554543307,0.4029299554543307,0.0,0.0,0.0,-2.1743652836780645,-2.1743652836780645,-2.1743652836780645,2.5772952391323956,2.5772952391323956,2.5772952391323956,0.0,0.0,0.0,225.8695505257458
2017-05-30,225.43560542475583,-522.3632220979189,1032.9051754672312,225.43560542475583,225.43560542475583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.074310229351532,29.074310229351532,29.074310229351532,0.0,0.0,0.0,26.67003726222744,26.67003726222744,26.67003726222744,2.4042729671240988,2.4042729671240988,2.4042729671240988,0.0,0.0,0.0,254.50991565410737
2017-06-01,225.37357513368454,-625.0270545533666,1047.3520783301215,225.37357513368454,225.37357513368454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.247908790736894,-8.247908790736894,-8.247908790736894,0.0,0.0,0.0,-9.342140043081745,-9.342140043081745,-9.342140043081745,1.094231252344852,1.094231252344852,1.094231252344852,0.0,0.0,0.0,217.12566634294765
2017-06-02,225.34255998814893,-599.3663604328268,1021.4159484458829,225.34255998814893,225.34255998814893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736649149561665,2.736649149561665,2.736649149561665,0.0,0.0,0.0,2.7314967440345397,2.7314967440345397,2.7314967440345397,0.005152405527125607,0.005152405527125607,0.005152405527125607,0.0,0.0,0.0,228.0792091377106
2017-06-03,225.31154484261327,-621.0626757140033,1024.5176597675797,225.31154484261327,225.31154484261327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.143727816172914,-15.143727816172914,-15.143727816172914,0.0,0.0,0.0,-13.812211975600972,-13.812211975600972,-13.812211975600972,-1.331515840571945,-1.331515840571945,-1.331515840571945,0.0,0.0,0.0,210.16781702644036
2017-06-04,225.28052969707764,-589.4159939711283,976.6454286129107,225.28052969707764,225.28052969707764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.434583234112477,-10.434583234112477,-10.434583234112477,0.0,0.0,0.0,-7.556088554820979,-7.556088554820979,-7.556088554820979,-2.8784946792914963,-2.8784946792914963,-2.8784946792914963,0.0,0.0,0.0,214.84594646296517
2017-06-05,225.24951455154203,-573.26242508418,1012.75060107373,225.24951455154203,225.24951455154203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7694288674561784,-6.7694288674561784,-6.7694288674561784,0.0,0.0,0.0,-2.174365283730906,-2.174365283730906,-2.174365283730906,-4.595063583725271,-4.595063583725271,-4.595063583725271,0.0,0.0,0.0,218.48008568408585
2017-06-06,225.21849940600637,-526.5270163458433,1063.962468102357,225.21849940600637,225.21849940600637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.231785737780676,20.231785737780676,20.231785737780676,0.0,0.0,0.0,26.670037262177583,26.670037262177583,26.670037262177583,-6.438251524396906,-6.438251524396906,-6.438251524396906,0.0,0.0,0.0,245.45028514378706
2017-06-08,225.15646911493508,-561.2755552837806,1002.0583412501213,225.15646911493508,225.15646911493508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.670894420715904,-19.670894420715904,-19.670894420715904,0.0,0.0,0.0,-9.342140043094144,-9.342140043094144,-9.342140043094144,-10.32875437762176,-10.32875437762176,-10.32875437762176,0.0,0.0,0.0,205.48557469421917
